t,lambda,xi0,xi1,xi2,xi3,xi4,xi5,xi6,xi7,xi8,xi9,demand0,demand1,demand2,demand3,demand4,demand5,demand6,demand7,demand8,demand9,device0_0,device1_0,device2_0,device3_0,device4_0,device5_0,device6_0,device7_0,device8_0,device9_0
374,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.1102898165057366,0.1541699790660472,0.2821352815387708,0.1159166041992203,0.1648286161078367,0.0873674333475367,0.0562985506260833,0.0089473600220092,0.1294142079937047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.1102898165057366,0.1541699790660472,0.2821352815387708,0.1159166041992203,0.1648286161078367,0.0873674333475367,0.0562985506260833,0.0089473600220092,0.1294142079937047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.1102898165057366,0.1541699790660472,0.2821352815387708,0.1159166041992203,0.1648286161078367,0.0873674333475367,0.0562985506260833,0.0089473600220092,0.1294142079937047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.1111087884507571,0.1541699790660472,0.2803057509823533,0.1157362558076299,0.1702591700197191,0.0873658804920553,0.0562985506260833,0.0089473600220092,0.1293295742385519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.1111087884507571,0.1541699790660472,0.2803057509823533,0.1157362558076299,0.1702591700197191,0.0873658804920553,0.0562985506260833,0.0089473600220092,0.1293295742385519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.1111087884507571,0.1541699790660472,0.2803057509823533,0.1157362558076299,0.1702591700197191,0.0873658804920553,0.0562985506260833,0.0089473600220092,0.1293295742385519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.111971646543313,0.1541699790660472,0.2777581954408153,0.115786059846713,0.1702591700197191,0.0914708185483942,0.0562985506260833,0.0089473600220092,0.1288148755012907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.111971646543313,0.1541699790660472,0.2777581954408153,0.115786059846713,0.1702591700197191,0.0914708185483942,0.0562985506260833,0.0089473600220092,0.1288148755012907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.111971646543313,0.1541699790660472,0.2777581954408153,0.115786059846713,0.1702591700197191,0.0914708185483942,0.0562985506260833,0.0089473600220092,0.1288148755012907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1127269289370798,0.1549618729939919,0.2772336461019001,0.1159381051374634,0.164389968593142,0.1621982733124311,0.1935996296492233,0.0089473600220092,0.1216710191022719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1127269289370798,0.1549618729939919,0.2772336461019001,0.1159381051374634,0.164389968593142,0.1621982733124311,0.1935996296492233,0.0089473600220092,0.1216710191022719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1127269289370798,0.1549618729939919,0.2772336461019001,0.1159381051374634,0.164389968593142,0.1621982733124311,0.1935996296492233,0.0089473600220092,0.1216710191022719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1132979954045906,0.1549618729939919,0.2767903510908347,0.1159459421204697,0.1549477714924457,0.1837067469665299,0.0905603842433718,0.0089473600220092,0.1125290210323204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1132979954045906,0.1549618729939919,0.2767903510908347,0.1159459421204697,0.1549477714924457,0.1837067469665299,0.0905603842433718,0.0089473600220092,0.1125290210323204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1132979954045906,0.1549618729939919,0.2767903510908347,0.1159459421204697,0.1549477714924457,0.1837067469665299,0.0905603842433718,0.0089473600220092,0.1125290210323204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1139562613411405,0.1549618729939919,0.2768536771649605,0.1297011309885321,0.1508985227531186,0.1299267042992611,0.4458532882719838,0.0089473600220092,0.1122306190859225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1139562613411405,0.1549618729939919,0.2768536771649605,0.1297011309885321,0.1508985227531186,0.1299267042992611,0.4458532882719838,0.0089473600220092,0.1122306190859225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1139562613411405,0.1549618729939919,0.2768536771649605,0.1297011309885321,0.1508985227531186,0.1299267042992611,0.4458532882719838,0.0089473600220092,0.1122306190859225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1146751447160041,0.1549618729939919,0.2773272458154086,0.1297011320368937,0.1476045396589471,0.1030432778534797,0.4458495104089247,0.0089473600220092,0.1122700990177299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1146751447160041,0.1549618729939919,0.2773272458154086,0.1297011320368937,0.1476045396589471,0.1030432778534797,0.4458495104089247,0.0089473600220092,0.1122700990177299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,26.80308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485458863853961,0.1146751447160041,0.1549618729939919,0.2773272458154086,0.1297011320368937,0.1476045396589471,0.1030432778534797,0.4458495104089247,0.0089473600220092,0.1122700990177299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492387022388338,0.1157470235453746,0.1573593864769846,0.2803185608958732,0.1414188271507942,0.0922243938502849,0.1158144635928554,0.1742014078491345,0.0094444355787874,0.1134984971797348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492387022388338,0.1157470235453746,0.1573593864769846,0.2803185608958732,0.1414188271507942,0.0922243938502849,0.1158144635928554,0.1742014078491345,0.0094444355787874,0.1134984971797348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492387022388338,0.1157470235453746,0.1573593864769846,0.2803185608958732,0.1414188271507942,0.0922243938502849,0.1158144635928554,0.1742014078491345,0.0094444355787874,0.1134984971797348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492387022388338,0.1026007889596666,0.1573593864769846,0.3357789803006587,0.1489073854245328,0.0825386105038201,0.1158253259412985,0.8726991486201936,0.0094444355787874,0.1142235296899823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492387022388338,0.1026007889596666,0.1573593864769846,0.3357789803006587,0.1489073854245328,0.0825386105038201,0.1158253259412985,0.8726991486201936,0.0094444355787874,0.1142235296899823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492387022388338,0.1026007889596666,0.1573593864769846,0.3357789803006587,0.1489073854245328,0.0825386105038201,0.1158253259412985,0.8726991486201936,0.0094444355787874,0.1142235296899823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662513603127562,0.1539875078798309,0.3847208790501532,0.3294223879200441,0.1488964528889664,0.0808622653367765,0.1861807621452101,0.686197635433709,0.0094444355787874,0.1151258404001722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662513603127562,0.1539875078798309,0.3847208790501532,0.3294223879200441,0.1488964528889664,0.0808622653367765,0.1861807621452101,0.686197635433709,0.0094444355787874,0.1151258404001722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662513603127562,0.1539875078798309,0.3847208790501532,0.3294223879200441,0.1488964528889664,0.0808622653367765,0.1861807621452101,0.686197635433709,0.0094444355787874,0.1151258404001722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662513603127562,0.1572045086942498,0.3847208790501532,0.3289174312821997,0.1488854756218879,0.081122154540861,0.1454856595691233,0.1171949968342482,0.0094444355787874,0.1161824116673358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662513603127562,0.1572045086942498,0.3847208790501532,0.3289174312821997,0.1488854756218879,0.081122154540861,0.1454856595691233,0.1171949968342482,0.0094444355787874,0.1161824116673358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,20.66508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662513603127562,0.1572045086942498,0.3847208790501532,0.3289174312821997,0.1488854756218879,0.081122154540861,0.1454856595691233,0.1171949968342482,0.0094444355787874,0.1161824116673358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.156045102910747,0.4612978888094966,0.3541727901661186,0.158649363608545,0.0839003739348037,0.1312900361047877,0.3502963544855799,0.0099415111355657,0.0960947646033836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.156045102910747,0.4612978888094966,0.3541727901661186,0.158649363608545,0.0839003739348037,0.1312900361047877,0.3502963544855799,0.0099415111355657,0.0960947646033836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.156045102910747,0.4612978888094966,0.3541727901661186,0.158649363608545,0.0839003739348037,0.1312900361047877,0.3502963544855799,0.0099415111355657,0.0960947646033836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.1653822455407405,0.1664658472443451,0.354055704292384,0.1511452156095452,0.0854953816741198,0.1315919434637275,0.1229171738832425,0.0099415111355657,0.1117568880398505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.1653822455407405,0.1664658472443451,0.354055704292384,0.1511452156095452,0.0854953816741198,0.1315919434637275,0.1229171738832425,0.0099415111355657,0.1117568880398505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.1653822455407405,0.1664658472443451,0.354055704292384,0.1511452156095452,0.0854953816741198,0.1315919434637275,0.1229171738832425,0.0099415111355657,0.1117568880398505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.1678661135339583,0.1664658472443451,0.3380999359478922,0.1849478555583684,0.0867926520722276,0.1928563572540726,0.1496048719037615,0.0099415111355657,0.1596673470522098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.1678661135339583,0.1664658472443451,0.3380999359478922,0.1849478555583684,0.0867926520722276,0.1928563572540726,0.1496048719037615,0.0099415111355657,0.1596673470522098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.1678661135339583,0.1664658472443451,0.3380999359478922,0.1849478555583684,0.0867926520722276,0.1928563572540726,0.1496048719037615,0.0099415111355657,0.1596673470522098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.1583378289684109,0.1664658472443451,0.346773862368425,0.1846658639359659,0.0873666243085289,0.211218893245365,0.144065690818677,0.0099415111355657,0.1394675485291726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.1583378289684109,0.1664658472443451,0.346773862368425,0.1846658639359659,0.0873666243085289,0.211218893245365,0.144065690818677,0.0099415111355657,0.1394675485291726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,17.38566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727636166338968,0.1583378289684109,0.1664658472443451,0.346773862368425,0.1846658639359659,0.0873666243085289,0.211218893245365,0.144065690818677,0.0099415111355657,0.1394675485291726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732664798711253,0.1647730477345365,0.1633091873821459,0.3510728677644898,0.1887077593452333,0.0914057050231573,0.1589412850015837,0.4858604081690923,0.0101900489139549,0.1545703022716876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732664798711253,0.1647730477345365,0.1633091873821459,0.3510728677644898,0.1887077593452333,0.0914057050231573,0.1589412850015837,0.4858604081690923,0.0101900489139549,0.1545703022716876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732664798711253,0.1647730477345365,0.1633091873821459,0.3510728677644898,0.1887077593452333,0.0914057050231573,0.1589412850015837,0.4858604081690923,0.0101900489139549,0.1545703022716876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764831330380207,0.1654239476821037,0.1558083461698336,0.3449005288490243,0.1529589364798428,0.0993922961349452,0.1323935428832251,1.065241304077895,0.0101900489139549,0.1560481081069288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764831330380207,0.1654239476821037,0.1558083461698336,0.3449005288490243,0.1529589364798428,0.0993922961349452,0.1323935428832251,1.065241304077895,0.0101900489139549,0.1560481081069288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764831330380207,0.1654239476821037,0.1558083461698336,0.3449005288490243,0.1529589364798428,0.0993922961349452,0.1323935428832251,1.065241304077895,0.0101900489139549,0.1560481081069288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814440333797477,0.1643204931908374,0.1558083461698336,0.3398630277988089,0.1704698679063623,0.0977878712707136,0.1282652789798958,0.1967895490833341,0.0101900489139549,0.1272781751131134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814440333797477,0.1643204931908374,0.1558083461698336,0.3398630277988089,0.1704698679063623,0.0977878712707136,0.1282652789798958,0.1967895490833341,0.0101900489139549,0.1272781751131134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814440333797477,0.1643204931908374,0.1558083461698336,0.3398630277988089,0.1704698679063623,0.0977878712707136,0.1282652789798958,0.1967895490833341,0.0101900489139549,0.1272781751131134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855595738526937,0.1423551361019464,0.1558083461698336,0.3306262446103096,0.2060277365488235,0.0950172970747346,0.1282404456257448,0.1859024821003649,0.0101900489139549,0.137167383482187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855595738526937,0.1423551361019464,0.1558083461698336,0.3306262446103096,0.2060277365488235,0.0950172970747346,0.1282404456257448,0.1859024821003649,0.0101900489139549,0.137167383482187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,14.94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855595738526937,0.1423551361019464,0.1558083461698336,0.3306262446103096,0.2060277365488235,0.0950172970747346,0.1282404456257448,0.1859024821003649,0.0101900489139549,0.137167383482187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,12.33675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958758864323476,0.1285630195244202,0.1529047351007032,0.3275075755483324,0.2280214707992818,0.0882853749874502,0.1328855722140227,0.3533906234391353,0.0101900489139549,0.1447585335259507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,12.33675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958758864323476,0.1285630195244202,0.1529047351007032,0.3275075755483324,0.2280214707992818,0.0882853749874502,0.1328855722140227,0.3533906234391353,0.0101900489139549,0.1447585335259507,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
433,12.33675,0.0,0.0,0.0,0.0,-1000000.0000000002,0.0,0.0,0.0,0.0,0.0,0.0958758864323476,0.1285630195244202,0.1529047351007032,0.3275075755483324,0.2280214707992818,0.0882853749874502,0.1328855722140227,0.3533906234391353,0.0101900489139549,0.1447585335259507,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
434,12.33675,0.0,0.0,0.0,0.0,-972106.273135066,0.0,0.0,0.0,0.0,0.0,0.1700517018920673,0.1438009559514228,0.1529047351007032,0.3243772827142049,0.1528091592251425,0.0766956993345875,0.1364042250407633,0.3110161520662992,0.0101900489139549,0.1156337740226829,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
435,12.33675,0.0,0.0,0.0,0.0,27893.726864933968,0.0,0.0,0.0,0.0,0.0,0.1700517018920673,0.1438009559514228,0.1529047351007032,0.3243772827142049,0.1528091592251425,0.0766956993345875,0.1364042250407633,0.3110161520662992,0.0101900489139549,0.1156337740226829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,12.33675,0.0,0.0,0.0,0.0,-972106.273135066,0.0,0.0,0.0,0.0,0.0,0.1700517018920673,0.1438009559514228,0.1529047351007032,0.3243772827142049,0.1528091592251425,0.0766956993345875,0.1364042250407633,0.3110161520662992,0.0101900489139549,0.1156337740226829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,12.33675,0.0,0.0,0.0,0.0,-972106.273135066,0.0,0.0,0.0,0.0,0.0,0.2358292023337064,0.1476776275234988,0.1529047351007032,0.3111734603047744,0.1527912085367402,0.0734067886035445,0.1384102031132812,0.226205199924617,0.0101900489139549,0.1325182161930781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,12.33675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2358292023337064,0.1476776275234988,0.1529047351007032,0.3111734603047744,0.1527912085367402,0.0734067886035445,0.1384102031132812,0.226205199924617,0.0101900489139549,0.1325182161930781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,12.33675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2358292023337064,0.1476776275234988,0.1529047351007032,0.3111734603047744,0.1527912085367402,0.0734067886035445,0.1384102031132812,0.226205199924617,0.0101900489139549,0.1325182161930781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,12.33675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196991771876139,0.1259569089085657,0.1529047351007032,0.3093878094364485,0.1527709059422103,0.0704757802518811,0.1352783071318493,0.2197115479943873,0.0101900489139549,0.1367619511984633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,12.33675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196991771876139,0.1259569089085657,0.1529047351007032,0.3093878094364485,0.1527709059422103,0.0704757802518811,0.1352783071318493,0.2197115479943873,0.0101900489139549,0.1367619511984633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,12.33675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196991771876139,0.1259569089085657,0.1529047351007032,0.3093878094364485,0.1527709059422103,0.0704757802518811,0.1352783071318493,0.2197115479943873,0.0101900489139549,0.1367619511984633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292922388583852,0.1366105886824973,0.2046042847315651,0.3019552175617778,0.1522089850220046,0.0670252061884404,0.1346144341609277,0.2863404094074381,0.0099415111355657,0.1175149597890349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292922388583852,0.1366105886824973,0.2046042847315651,0.3019552175617778,0.1522089850220046,0.0670252061884404,0.1346144341609277,0.2863404094074381,0.0099415111355657,0.1175149597890349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292922388583852,0.1366105886824973,0.2046042847315651,0.3019552175617778,0.1522089850220046,0.0670252061884404,0.1346144341609277,0.2863404094074381,0.0099415111355657,0.1175149597890349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344222350731899,0.1463632582156422,0.202555961977257,0.2915822644359712,0.1880762622422839,0.0643505128430822,0.1270952614589461,0.1137675785922713,0.0099415111355657,0.1260919115420619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344222350731899,0.1463632582156422,0.202555961977257,0.2915822644359712,0.1880762622422839,0.0643505128430822,0.1270952614589461,0.1137675785922713,0.0099415111355657,0.1260919115420619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344222350731899,0.1463632582156422,0.202555961977257,0.2915822644359712,0.1880762622422839,0.0643505128430822,0.1270952614589461,0.1137675785922713,0.0099415111355657,0.1260919115420619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520838656421411,0.1291583580146197,0.2035985569320754,0.2870166282472949,0.1881067004985891,0.0621191710694696,0.1282544166972361,0.1156090976757461,0.0099415111355657,0.1247327286154095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520838656421411,0.1291583580146197,0.2035985569320754,0.2870166282472949,0.1881067004985891,0.0621191710694696,0.1282544166972361,0.1156090976757461,0.0099415111355657,0.1247327286154095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,13.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520838656421411,0.1291583580146197,0.2035985569320754,0.2870166282472949,0.1881067004985891,0.0621191710694696,0.1282544166972361,0.1156090976757461,0.0099415111355657,0.1247327286154095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
